"Id","DiffId","Language","ProjId","ProjName","CommitSha","CommitMessage","FileName","FileLengthBefore","FileLengthAfter","nEdits","nDeletes","nInserts","EditScript","nCopies","nMoves","nUpdates","nCUpdates","nMUpdates","nSplits","nMerges","RunTime"
"1339","1661","Java","17","killbill","2fe4277032dfaff6876b2284c9ab235192f00b02",,"TestUserApiBase.java",,,"2","0","0","[{'mode': 'update', 'src_line': 58, 'dest_line': 58, 'indent_offset': 0, 'str_diff': [[[41, 53]], [[41, 58]]], 'edit_action': 'Update line 58 to line 58.'}, {'mode': 'update', 'src_line': 72, 'dest_line': 72, 'indent_offset': 0, 'str_diff': [[[14, 26]], [[14, 31]]], 'edit_action': 'Update line 72 to line 72.'}]","0","0","2","0","0","0","0","44.4804"
"1340","1662","Java","17","killbill","2fe4277032dfaff6876b2284c9ab235192f00b02",,"TestUserApiChangePlan.java",,,"11","7","4","[{'mode': 'delete', 'src_line': 40, 'edit_action': 'Delete line 40.'}, {'mode': 'insert', 'dest_line': 40, 'edit_action': 'Insert line 40.'}, {'mode': 'delete', 'src_line': 214, 'edit_action': 'Delete line 214.'}, {'mode': 'insert', 'dest_line': 214, 'edit_action': 'Insert line 214.'}, {'mode': 'delete', 'src_line': 215, 'edit_action': 'Delete line 215.'}, {'mode': 'insert', 'dest_line': 215, 'edit_action': 'Insert line 215.'}, {'mode': 'delete', 'src_line': 218, 'edit_action': 'Delete line 218.'}, {'mode': 'insert', 'dest_line': 218, 'edit_action': 'Insert line 218.'}, {'mode': 'delete', 'src_line': 331, 'edit_action': 'Delete line 331.'}, {'mode': 'delete', 'src_line': 382, 'edit_action': 'Delete line 382.'}, {'mode': 'delete', 'src_line': 400, 'edit_action': 'Delete line 400.'}]","0","0","0","0","0","0","0","74.6071"
"1341","1663","Java","17","killbill","2fe4277032dfaff6876b2284c9ab235192f00b02",,"TestUserApiChangePlanMemory.java",,,"21","16","5","[{'mode': 'delete', 'src_line': 34, 'edit_action': 'Delete line 34.'}, {'mode': 'delete', 'src_line': 48, 'edit_action': 'Delete line 48.'}, {'mode': 'delete', 'src_line': 49, 'edit_action': 'Delete line 49.'}, {'mode': 'delete', 'src_line': 50, 'edit_action': 'Delete line 50.'}, {'mode': 'delete', 'src_line': 51, 'edit_action': 'Delete line 51.'}, {'mode': 'delete', 'src_line': 63, 'edit_action': 'Delete line 63.'}, {'mode': 'delete', 'src_line': 64, 'edit_action': 'Delete line 64.'}, {'mode': 'delete', 'src_line': 65, 'edit_action': 'Delete line 65.'}, {'mode': 'delete', 'src_line': 66, 'edit_action': 'Delete line 66.'}, {'mode': 'delete', 'src_line': 67, 'edit_action': 'Delete line 67.'}, {'mode': 'delete', 'src_line': 68, 'edit_action': 'Delete line 68.'}, {'mode': 'delete', 'src_line': 69, 'edit_action': 'Delete line 69.'}, {'mode': 'delete', 'src_line': 70, 'edit_action': 'Delete line 70.'}, {'mode': 'delete', 'src_line': 71, 'edit_action': 'Delete line 71.'}, {'mode': 'delete', 'src_line': 72, 'edit_action': 'Delete line 72.'}, {'mode': 'delete', 'src_line': 73, 'edit_action': 'Delete line 73.'}, {'mode': 'insert', 'dest_line': 57, 'edit_action': 'Insert line 57.'}, {'mode': 'insert', 'dest_line': 58, 'edit_action': 'Insert line 58.'}, {'mode': 'insert', 'dest_line': 59, 'edit_action': 'Insert line 59.'}, {'mode': 'insert', 'dest_line': 60, 'edit_action': 'Insert line 60.'}, {'mode': 'insert', 'dest_line': 61, 'edit_action': 'Insert line 61.'}]","0","0","0","0","0","0","0","29.4392"
"1342","1664","Java","17","killbill","2fe4277032dfaff6876b2284c9ab235192f00b02",,"TestUserApiChangePlanSql.java",,,"10","4","6","[{'mode': 'delete', 'src_line': 71, 'edit_action': 'Delete line 71.'}, {'mode': 'delete', 'src_line': 72, 'edit_action': 'Delete line 72.'}, {'mode': 'delete', 'src_line': 73, 'edit_action': 'Delete line 73.'}, {'mode': 'delete', 'src_line': 74, 'edit_action': 'Delete line 74.'}, {'mode': 'insert', 'dest_line': 81, 'edit_action': 'Insert line 81.'}, {'mode': 'insert', 'dest_line': 82, 'edit_action': 'Insert line 82.'}, {'mode': 'insert', 'dest_line': 83, 'edit_action': 'Insert line 83.'}, {'mode': 'insert', 'dest_line': 84, 'edit_action': 'Insert line 84.'}, {'mode': 'insert', 'dest_line': 85, 'edit_action': 'Insert line 85.'}, {'mode': 'insert', 'dest_line': 86, 'edit_action': 'Insert line 86.'}]","0","0","0","0","0","0","0","37.2907"
"1343","1665","Java","17","killbill","2fe4277032dfaff6876b2284c9ab235192f00b02",,"TestUserApiCreate.java",,,"2","1","0","[{'mode': 'update', 'src_line': 35, 'dest_line': 35, 'indent_offset': 0, 'str_diff': [[[37, 49]], [[37, 55]]], 'edit_action': 'Update line 35 to line 35.'}, {'mode': 'delete', 'src_line': 73, 'edit_action': 'Delete line 73.'}]","0","0","1","0","0","0","0","46.8224"
"1344","1666","Java","17","killbill","2fe4277032dfaff6876b2284c9ab235192f00b02",,"TestVersionedCatalog.java",,,"14","6","8","[{'mode': 'insert', 'dest_line': 33, 'edit_action': 'Insert line 33.'}, {'mode': 'insert', 'dest_line': 37, 'edit_action': 'Insert line 37.'}, {'mode': 'delete', 'src_line': 38, 'edit_action': 'Delete line 38.'}, {'mode': 'insert', 'dest_line': 41, 'edit_action': 'Insert line 41.'}, {'mode': 'delete', 'src_line': 45, 'edit_action': 'Delete line 45.'}, {'mode': 'insert', 'dest_line': 48, 'edit_action': 'Insert line 48.'}, {'mode': 'delete', 'src_line': 47, 'edit_action': 'Delete line 47.'}, {'mode': 'insert', 'dest_line': 50, 'edit_action': 'Insert line 50.'}, {'mode': 'delete', 'src_line': 52, 'edit_action': 'Delete line 52.'}, {'mode': 'insert', 'dest_line': 55, 'edit_action': 'Insert line 55.'}, {'mode': 'delete', 'src_line': 57, 'edit_action': 'Delete line 57.'}, {'mode': 'insert', 'dest_line': 60, 'edit_action': 'Insert line 60.'}, {'mode': 'delete', 'src_line': 62, 'edit_action': 'Delete line 62.'}, {'mode': 'insert', 'dest_line': 65, 'edit_action': 'Insert line 65.'}]","0","0","0","0","0","0","0","66.0247"
"1345","1667","Java","17","killbill","2fe4277032dfaff6876b2284c9ab235192f00b02",,"TestVersionedCatalogLoader.java",,,"22","14","8","[{'mode': 'delete', 'src_line': 18, 'edit_action': 'Delete line 18.'}, {'mode': 'delete', 'src_line': 19, 'edit_action': 'Delete line 19.'}, {'mode': 'delete', 'src_line': 20, 'edit_action': 'Delete line 20.'}, {'mode': 'delete', 'src_line': 21, 'edit_action': 'Delete line 21.'}, {'mode': 'delete', 'src_line': 22, 'edit_action': 'Delete line 22.'}, {'mode': 'delete', 'src_line': 23, 'edit_action': 'Delete line 23.'}, {'mode': 'delete', 'src_line': 31, 'edit_action': 'Delete line 31.'}, {'mode': 'delete', 'src_line': 50, 'edit_action': 'Delete line 50.'}, {'mode': 'delete', 'src_line': 59, 'edit_action': 'Delete line 59.'}, {'mode': 'delete', 'src_line': 62, 'edit_action': 'Delete line 62.'}, {'mode': 'delete', 'src_line': 74, 'edit_action': 'Delete line 74.'}, {'mode': 'delete', 'src_line': 100, 'edit_action': 'Delete line 100.'}, {'mode': 'delete', 'src_line': 125, 'edit_action': 'Delete line 125.'}, {'mode': 'delete', 'src_line': 134, 'edit_action': 'Delete line 134.'}, {'mode': 'insert', 'dest_line': 39, 'edit_action': 'Insert line 39.'}, {'mode': 'insert', 'dest_line': 44, 'edit_action': 'Insert line 44.'}, {'mode': 'insert', 'dest_line': 53, 'edit_action': 'Insert line 53.'}, {'mode': 'insert', 'dest_line': 56, 'edit_action': 'Insert line 56.'}, {'mode': 'insert', 'dest_line': 68, 'edit_action': 'Insert line 68.'}, {'mode': 'insert', 'dest_line': 94, 'edit_action': 'Insert line 94.'}, {'mode': 'insert', 'dest_line': 119, 'edit_action': 'Insert line 119.'}, {'mode': 'insert', 'dest_line': 128, 'edit_action': 'Insert line 128.'}]","0","0","0","0","0","0","0","58.4513"
"1346","1668","Java","17","killbill","2fe4277032dfaff6876b2284c9ab235192f00b02",,"UserApi.java",,,"49","22","27","[{'mode': 'delete', 'src_line': 32, 'edit_action': 'Delete line 32.'}, {'mode': 'delete', 'src_line': 33, 'edit_action': 'Delete line 33.'}, {'mode': 'insert', 'dest_line': 32, 'edit_action': 'Insert line 32.'}, {'mode': 'insert', 'dest_line': 33, 'edit_action': 'Insert line 33.'}, {'mode': 'insert', 'dest_line': 53, 'edit_action': 'Insert line 53.'}, {'mode': 'delete', 'src_line': 55, 'edit_action': 'Delete line 55.'}, {'mode': 'delete', 'src_line': 56, 'edit_action': 'Delete line 56.'}, {'mode': 'delete', 'src_line': 57, 'edit_action': 'Delete line 57.'}, {'mode': 'delete', 'src_line': 58, 'edit_action': 'Delete line 58.'}, {'mode': 'delete', 'src_line': 59, 'edit_action': 'Delete line 59.'}, {'mode': 'delete', 'src_line': 60, 'edit_action': 'Delete line 60.'}, {'mode': 'delete', 'src_line': 61, 'edit_action': 'Delete line 61.'}, {'mode': 'insert', 'dest_line': 56, 'edit_action': 'Insert line 56.'}, {'mode': 'insert', 'dest_line': 57, 'edit_action': 'Insert line 57.'}, {'mode': 'insert', 'dest_line': 58, 'edit_action': 'Insert line 58.'}, {'mode': 'insert', 'dest_line': 59, 'edit_action': 'Insert line 59.'}, {'mode': 'insert', 'dest_line': 60, 'edit_action': 'Insert line 60.'}, {'mode': 'insert', 'dest_line': 61, 'edit_action': 'Insert line 61.'}, {'mode': 'insert', 'dest_line': 62, 'edit_action': 'Insert line 62.'}, {'mode': 'insert', 'dest_line': 63, 'edit_action': 'Insert line 63.'}, {'mode': 'delete', 'src_line': 142, 'edit_action': 'Delete line 142.'}, {'mode': 'delete', 'src_line': 143, 'edit_action': 'Delete line 143.'}, {'mode': 'delete', 'src_line': 144, 'edit_action': 'Delete line 144.'}, {'mode': 'delete', 'src_line': 145, 'edit_action': 'Delete line 145.'}, {'mode': 'delete', 'src_line': 146, 'edit_action': 'Delete line 146.'}, {'mode': 'delete', 'src_line': 147, 'edit_action': 'Delete line 147.'}, {'mode': 'delete', 'src_line': 148, 'edit_action': 'Delete line 148.'}, {'mode': 'delete', 'src_line': 149, 'edit_action': 'Delete line 149.'}, {'mode': 'delete', 'src_line': 150, 'edit_action': 'Delete line 150.'}, {'mode': 'delete', 'src_line': 151, 'edit_action': 'Delete line 151.'}, {'mode': 'delete', 'src_line': 152, 'edit_action': 'Delete line 152.'}, {'mode': 'delete', 'src_line': 153, 'edit_action': 'Delete line 153.'}, {'mode': 'delete', 'src_line': 154, 'edit_action': 'Delete line 154.'}, {'mode': 'insert', 'dest_line': 144, 'edit_action': 'Insert line 144.'}, {'mode': 'insert', 'dest_line': 145, 'edit_action': 'Insert line 145.'}, {'mode': 'insert', 'dest_line': 146, 'edit_action': 'Insert line 146.'}, {'mode': 'insert', 'dest_line': 147, 'edit_action': 'Insert line 147.'}, {'mode': 'insert', 'dest_line': 148, 'edit_action': 'Insert line 148.'}, {'mode': 'insert', 'dest_line': 149, 'edit_action': 'Insert line 149.'}, {'mode': 'insert', 'dest_line': 150, 'edit_action': 'Insert line 150.'}, {'mode': 'insert', 'dest_line': 151, 'edit_action': 'Insert line 151.'}, {'mode': 'insert', 'dest_line': 152, 'edit_action': 'Insert line 152.'}, {'mode': 'insert', 'dest_line': 153, 'edit_action': 'Insert line 153.'}, {'mode': 'insert', 'dest_line': 154, 'edit_action': 'Insert line 154.'}, {'mode': 'insert', 'dest_line': 155, 'edit_action': 'Insert line 155.'}, {'mode': 'insert', 'dest_line': 156, 'edit_action': 'Insert line 156.'}, {'mode': 'insert', 'dest_line': 157, 'edit_action': 'Insert line 157.'}, {'mode': 'insert', 'dest_line': 158, 'edit_action': 'Insert line 158.'}, {'mode': 'insert', 'dest_line': 159, 'edit_action': 'Insert line 159.'}]","0","0","0","0","0","0","0","84.1634"
"1347","1669","Java","17","killbill","2fe4277032dfaff6876b2284c9ab235192f00b02",,"VersionedCatalog.java",,,"16","3","11","[{'mode': 'insert', 'dest_line': 26, 'edit_action': 'Insert line 26.'}, {'mode': 'delete', 'src_line': 29, 'edit_action': 'Delete line 29.'}, {'mode': 'delete', 'src_line': 32, 'edit_action': 'Delete line 32.'}, {'mode': 'delete', 'src_line': 33, 'edit_action': 'Delete line 33.'}, {'mode': 'insert', 'dest_line': 31, 'edit_action': 'Insert line 31.'}, {'mode': 'insert', 'dest_line': 32, 'edit_action': 'Insert line 32.'}, {'mode': 'insert', 'dest_line': 76, 'edit_action': 'Insert line 76.'}, {'mode': 'update', 'src_line': 77, 'dest_line': 77, 'indent_offset': 0, 'str_diff': [[[13, 30]], [[13, 34]]], 'edit_action': 'Update line 77 to line 77.'}, {'mode': 'insert', 'dest_line': 132, 'edit_action': 'Insert line 132.'}, {'mode': 'insert', 'dest_line': 134, 'edit_action': 'Insert line 134.'}, {'mode': 'update', 'src_line': 151, 'dest_line': 135, 'indent_offset': 0, 'str_diff': [[[2, 34]], [[2, 21]]], 'edit_action': 'Update line 151 to line 135.'}, {'mode': 'insert', 'dest_line': 136, 'edit_action': 'Insert line 136.'}, {'mode': 'insert', 'dest_line': 170, 'edit_action': 'Insert line 170.'}, {'mode': 'insert', 'dest_line': 176, 'edit_action': 'Insert line 176.'}, {'mode': 'insert', 'dest_line': 182, 'edit_action': 'Insert line 182.'}, {'mode': 'insert', 'dest_line': 188, 'edit_action': 'Insert line 188.'}]","0","0","2","0","0","0","0","68.882"
"1348","1670","Java","17","killbill","2fe4277032dfaff6876b2284c9ab235192f00b02",,"VersionedCatalogLoader.java",,,"32","16","16","[{'mode': 'delete', 'src_line': 36, 'edit_action': 'Delete line 36.'}, {'mode': 'insert', 'dest_line': 36, 'edit_action': 'Insert line 36.'}, {'mode': 'delete', 'src_line': 37, 'edit_action': 'Delete line 37.'}, {'mode': 'insert', 'dest_line': 37, 'edit_action': 'Insert line 37.'}, {'mode': 'delete', 'src_line': 38, 'edit_action': 'Delete line 38.'}, {'mode': 'insert', 'dest_line': 38, 'edit_action': 'Insert line 38.'}, {'mode': 'delete', 'src_line': 39, 'edit_action': 'Delete line 39.'}, {'mode': 'insert', 'dest_line': 39, 'edit_action': 'Insert line 39.'}, {'mode': 'delete', 'src_line': 40, 'edit_action': 'Delete line 40.'}, {'mode': 'insert', 'dest_line': 40, 'edit_action': 'Insert line 40.'}, {'mode': 'insert', 'dest_line': 42, 'edit_action': 'Insert line 42.'}, {'mode': 'insert', 'dest_line': 43, 'edit_action': 'Insert line 43.'}, {'mode': 'insert', 'dest_line': 44, 'edit_action': 'Insert line 44.'}, {'mode': 'insert', 'dest_line': 45, 'edit_action': 'Insert line 45.'}, {'mode': 'delete', 'src_line': 42, 'edit_action': 'Delete line 42.'}, {'mode': 'insert', 'dest_line': 46, 'edit_action': 'Insert line 46.'}, {'mode': 'delete', 'src_line': 53, 'edit_action': 'Delete line 53.'}, {'mode': 'insert', 'dest_line': 57, 'edit_action': 'Insert line 57.'}, {'mode': 'delete', 'src_line': 60, 'edit_action': 'Delete line 60.'}, {'mode': 'insert', 'dest_line': 64, 'edit_action': 'Insert line 64.'}, {'mode': 'delete', 'src_line': 77, 'edit_action': 'Delete line 77.'}, {'mode': 'insert', 'dest_line': 81, 'edit_action': 'Insert line 81.'}, {'mode': 'delete', 'src_line': 105, 'edit_action': 'Delete line 105.'}, {'mode': 'insert', 'dest_line': 109, 'edit_action': 'Insert line 109.'}, {'mode': 'delete', 'src_line': 116, 'edit_action': 'Delete line 116.'}, {'mode': 'insert', 'dest_line': 120, 'edit_action': 'Insert line 120.'}, {'mode': 'delete', 'src_line': 124, 'edit_action': 'Delete line 124.'}, {'mode': 'insert', 'dest_line': 128, 'edit_action': 'Insert line 128.'}, {'mode': 'delete', 'src_line': 130, 'edit_action': 'Delete line 130.'}, {'mode': 'delete', 'src_line': 131, 'edit_action': 'Delete line 131.'}, {'mode': 'delete', 'src_line': 132, 'edit_action': 'Delete line 132.'}, {'mode': 'delete', 'src_line': 133, 'edit_action': 'Delete line 133.'}]","0","0","0","0","0","0","0","55.8165"
"1349","1671","Java","17","killbill","2fe4277032dfaff6876b2284c9ab235192f00b02",,"XMLReader.java",,,"23","22","0","[{'mode': 'delete', 'src_line': 17, 'edit_action': 'Delete line 17.'}, {'mode': 'delete', 'src_line': 18, 'edit_action': 'Delete line 18.'}, {'mode': 'delete', 'src_line': 26, 'edit_action': 'Delete line 26.'}, {'mode': 'delete', 'src_line': 34, 'edit_action': 'Delete line 34.'}, {'mode': 'delete', 'src_line': 35, 'edit_action': 'Delete line 35.'}, {'mode': 'delete', 'src_line': 36, 'edit_action': 'Delete line 36.'}, {'mode': 'delete', 'src_line': 37, 'edit_action': 'Delete line 37.'}, {'mode': 'delete', 'src_line': 38, 'edit_action': 'Delete line 38.'}, {'mode': 'delete', 'src_line': 39, 'edit_action': 'Delete line 39.'}, {'mode': 'update', 'src_line': 47, 'dest_line': 38, 'indent_offset': 0, 'str_diff': [[[0, 115]], [[0, 34]]], 'edit_action': 'Update line 47 to line 38.'}, {'mode': 'delete', 'src_line': 69, 'edit_action': 'Delete line 69.'}, {'mode': 'delete', 'src_line': 70, 'edit_action': 'Delete line 70.'}, {'mode': 'delete', 'src_line': 71, 'edit_action': 'Delete line 71.'}, {'mode': 'delete', 'src_line': 72, 'edit_action': 'Delete line 72.'}, {'mode': 'delete', 'src_line': 73, 'edit_action': 'Delete line 73.'}, {'mode': 'delete', 'src_line': 74, 'edit_action': 'Delete line 74.'}, {'mode': 'delete', 'src_line': 75, 'edit_action': 'Delete line 75.'}, {'mode': 'delete', 'src_line': 76, 'edit_action': 'Delete line 76.'}, {'mode': 'delete', 'src_line': 77, 'edit_action': 'Delete line 77.'}, {'mode': 'delete', 'src_line': 78, 'edit_action': 'Delete line 78.'}, {'mode': 'delete', 'src_line': 79, 'edit_action': 'Delete line 79.'}, {'mode': 'delete', 'src_line': 80, 'edit_action': 'Delete line 80.'}, {'mode': 'delete', 'src_line': 81, 'edit_action': 'Delete line 81.'}]","0","0","1","0","0","0","0","46.2873"
"1350","1672","Java","17","killbill","2fe4277032dfaff6876b2284c9ab235192f00b02",,"XMLSchemaGenerator.java",,,"8","6","1","[{'mode': 'delete', 'src_line': 40, 'edit_action': 'Delete line 40.'}, {'mode': 'delete', 'src_line': 41, 'edit_action': 'Delete line 41.'}, {'mode': 'delete', 'src_line': 42, 'edit_action': 'Delete line 42.'}, {'mode': 'delete', 'src_line': 43, 'edit_action': 'Delete line 43.'}, {'mode': 'delete', 'src_line': 44, 'edit_action': 'Delete line 44.'}, {'mode': 'delete', 'src_line': 45, 'edit_action': 'Delete line 45.'}, {'mode': 'insert', 'dest_line': 48, 'edit_action': 'Insert line 48.'}, {'mode': 'update', 'src_line': 50, 'dest_line': 50, 'indent_offset': 0, 'str_diff': [[[0, 200]], [[0, 30]]], 'edit_action': 'Update line 50 to line 50.'}]","0","0","1","0","0","0","0","34.3404"
"1351","1673","Java","17","killbill","312ed8ce74f8a614634ba01e7effd3fc9ed13051",,"AnalyticsModule.java",,,"4","3","1","[{'mode': 'insert', 'dest_line': 19, 'edit_action': 'Insert line 19.'}, {'mode': 'delete', 'src_line': 22, 'edit_action': 'Delete line 22.'}, {'mode': 'delete', 'src_line': 24, 'edit_action': 'Delete line 24.'}, {'mode': 'delete', 'src_line': 31, 'edit_action': 'Delete line 31.'}]","0","0","0","0","0","0","0","25.0446"
"1352","1674","Java","17","killbill","312ed8ce74f8a614634ba01e7effd3fc9ed13051",,"EngineModuleMemoryMock.java",,,"13","1","12","[{'mode': 'insert', 'dest_line': 20, 'edit_action': 'Insert line 20.'}, {'mode': 'insert', 'dest_line': 21, 'edit_action': 'Insert line 21.'}, {'mode': 'insert', 'dest_line': 23, 'edit_action': 'Insert line 23.'}, {'mode': 'insert', 'dest_line': 24, 'edit_action': 'Insert line 24.'}, {'mode': 'delete', 'src_line': 47, 'edit_action': 'Delete line 47.'}, {'mode': 'insert', 'dest_line': 52, 'edit_action': 'Insert line 52.'}, {'mode': 'insert', 'dest_line': 53, 'edit_action': 'Insert line 53.'}, {'mode': 'insert', 'dest_line': 54, 'edit_action': 'Insert line 54.'}, {'mode': 'insert', 'dest_line': 57, 'edit_action': 'Insert line 57.'}, {'mode': 'insert', 'dest_line': 58, 'edit_action': 'Insert line 58.'}, {'mode': 'insert', 'dest_line': 59, 'edit_action': 'Insert line 59.'}, {'mode': 'insert', 'dest_line': 60, 'edit_action': 'Insert line 60.'}, {'mode': 'insert', 'dest_line': 61, 'edit_action': 'Insert line 61.'}]","0","0","0","0","0","0","0","31.504"
"1353","1675","Java","17","killbill","312ed8ce74f8a614634ba01e7effd3fc9ed13051",,"EngineModuleSqlMock.java",,,"5","0","5","[{'mode': 'insert', 'dest_line': 19, 'edit_action': 'Insert line 19.'}, {'mode': 'insert', 'dest_line': 20, 'edit_action': 'Insert line 20.'}, {'mode': 'insert', 'dest_line': 21, 'edit_action': 'Insert line 21.'}, {'mode': 'insert', 'dest_line': 22, 'edit_action': 'Insert line 22.'}, {'mode': 'insert', 'dest_line': 23, 'edit_action': 'Insert line 23.'}]","0","0","0","0","0","0","0","18.7826"
"1354","1676","Java","17","killbill","312ed8ce74f8a614634ba01e7effd3fc9ed13051",,"EntitlementModule.java",,,"7","6","1","[{'mode': 'delete', 'src_line': 83, 'edit_action': 'Delete line 83.'}, {'mode': 'delete', 'src_line': 84, 'edit_action': 'Delete line 84.'}, {'mode': 'delete', 'src_line': 85, 'edit_action': 'Delete line 85.'}, {'mode': 'delete', 'src_line': 86, 'edit_action': 'Delete line 86.'}, {'mode': 'delete', 'src_line': 87, 'edit_action': 'Delete line 87.'}, {'mode': 'delete', 'src_line': 99, 'edit_action': 'Delete line 99.'}, {'mode': 'insert', 'dest_line': 83, 'edit_action': 'Insert line 83.'}]","0","0","0","0","0","0","0","33.0772"
"1355","1677","Java","17","killbill","4924f3b3abf016fd5106e7dff53d0998fcf34eb9",,"IBundleSqlDao.java",,,"1","0","0","[{'mode': 'update', 'src_line': 67, 'dest_line': 67, 'indent_offset': 0, 'str_diff': [[[30, 45]], [[30, 44]]], 'edit_action': 'Update line 67 to line 67.'}]","0","0","1","0","0","0","0","30.6608"
"1356","1678","Java","17","killbill","52cfccd37350a3e4570d424addeeee6ec59f8ea4",,"BillingApi.java",,,"1","0","0","[{'mode': 'update', 'src_line': 35, 'dest_line': 35, 'indent_offset': 0, 'str_diff': [[[35, 45]], [[35, 56]]], 'edit_action': 'Update line 35 to line 35.'}]","0","0","1","0","0","0","0","24.3698"
"1357","1679","Java","17","killbill","52cfccd37350a3e4570d424addeeee6ec59f8ea4",,"EntitlementModule.java",,,"6","0","0","[{'mode': 'update', 'src_line': 27, 'dest_line': 27, 'indent_offset': 0, 'str_diff': [[[48, 58]], [[48, 69]]], 'edit_action': 'Update line 27 to line 27.'}, {'mode': 'update', 'src_line': 28, 'dest_line': 28, 'indent_offset': 0, 'str_diff': [[[45, 52]], [[45, 63]]], 'edit_action': 'Update line 28 to line 28.'}, {'mode': 'update', 'src_line': 29, 'dest_line': 29, 'indent_offset': 0, 'str_diff': [[[45, 51]], [[45, 62]]], 'edit_action': 'Update line 29 to line 29.'}, {'mode': 'update', 'src_line': 73, 'dest_line': 73, 'indent_offset': 0, 'str_diff': [[[13, 20]], [[13, 31]]], 'edit_action': 'Update line 73 to line 73.'}, {'mode': 'update', 'src_line': 73, 'dest_line': 73, 'indent_offset': 0, 'str_diff': [[[32, 38]], [[32, 49]]], 'edit_action': 'Update line 73 to line 73.'}, {'mode': 'update', 'src_line': 77, 'dest_line': 77, 'indent_offset': 0, 'str_diff': [[[13, 23]], [[13, 34]]], 'edit_action': 'Update line 77 to line 77.'}]","0","0","6","0","0","0","0","41.1658"
"1358","1680","Java","17","killbill","52cfccd37350a3e4570d424addeeee6ec59f8ea4",,"EntitlementUserApi.java",,,"3","0","0","[{'mode': 'update', 'src_line': 37, 'dest_line': 37, 'indent_offset': 0, 'str_diff': [[[45, 53]], [[45, 64]]], 'edit_action': 'Update line 37 to line 37.'}, {'mode': 'update', 'src_line': 47, 'dest_line': 47, 'indent_offset': 0, 'str_diff': [[[13, 41]], [[13, 63]]], 'edit_action': 'Update line 47 to line 47.'}, {'mode': 'update', 'src_line': 56, 'dest_line': 56, 'indent_offset': 0, 'str_diff': [[[11, 17]], [[11, 28]]], 'edit_action': 'Update line 56 to line 56.'}]","0","0","3","0","0","0","0","37.3186"
"1359","1681","Java","17","killbill","52cfccd37350a3e4570d424addeeee6ec59f8ea4",,"IAccountUserApi.java",,,"1","0","0","[{'mode': 'update', 'src_line': 22, 'dest_line': 22, 'indent_offset': 0, 'str_diff': [[[17, 24]], [[17, 31]]], 'edit_action': 'Update line 22 to line 22.'}]","0","0","1","0","0","0","0","10.1952"
"1360","1682","Java","17","killbill","52cfccd37350a3e4570d424addeeee6ec59f8ea4",,"IEntitlementBillingApi.java",,,"1","0","0","[{'mode': 'update', 'src_line': 28, 'dest_line': 28, 'indent_offset': 0, 'str_diff': [[[17, 27]], [[17, 38]]], 'edit_action': 'Update line 28 to line 28.'}]","0","0","1","0","0","0","0","13.6793"
"1361","1683","Java","17","killbill","52cfccd37350a3e4570d424addeeee6ec59f8ea4",,"IEntitlementUserApi.java",,,"1","0","0","[{'mode': 'update', 'src_line': 26, 'dest_line': 26, 'indent_offset': 0, 'str_diff': [[[17, 24]], [[17, 35]]], 'edit_action': 'Update line 26 to line 26.'}]","0","0","1","0","0","0","0","16.9766"
"1362","1684","Java","17","killbill","52cfccd37350a3e4570d424addeeee6ec59f8ea4",,"ISubscription.java",,,"1","1","0","[{'mode': 'delete', 'src_line': 68, 'edit_action': 'Delete line 68.'}]","0","0","0","0","0","0","0","12.4693"
"1363","1685","Java","17","killbill","52cfccd37350a3e4570d424addeeee6ec59f8ea4",,"ISubscriptionTransition.java",,,"7","2","5","[{'mode': 'insert', 'dest_line': 29, 'edit_action': 'Insert line 29.'}, {'mode': 'insert', 'dest_line': 30, 'edit_action': 'Insert line 30.'}, {'mode': 'delete', 'src_line': 29, 'edit_action': 'Delete line 29.'}, {'mode': 'insert', 'dest_line': 32, 'edit_action': 'Insert line 32.'}, {'mode': 'delete', 'src_line': 31, 'edit_action': 'Delete line 31.'}, {'mode': 'insert', 'dest_line': 34, 'edit_action': 'Insert line 34.'}, {'mode': 'insert', 'dest_line': 36, 'edit_action': 'Insert line 36.'}]","0","0","0","0","0","0","0","35.2158"
